year,state_id,C-Breast Cancer Screening,C-Colorectal Cancer Screening,C-Care for Older Adults - Pain Assessment,C-Osteoporosis Management in Women who had a Fracture,C-Diabetes Care - Eye Exam,C-Diabetes Care - Kidney Disease Monitoring,C-Diabetes Care - Blood Sugar Controlled,C-Controlling Blood Pressure,C-Rheumatoid Arthritis Management,C-Reducing the Risk of Falling,C-Plan All-Cause Readmissions,C-Getting Needed Care,C-Annual Flu Vaccine,C-Getting Appointments and Care Quickly,C-Customer Service,C-Rating of Health Care Quality,C-Rating of Health Plan,C-Care Coordination,C-Complaints about the Health Plan,C-Members Choosing to Leave the Plan,C-Beneficiary Access and Performance Problems,C-Health Plan Quality Improvement,C-Plan Makes Timely Decisions about Appeals,C-Improving or Maintaining Physical Health,C-Reviewing Appeals Decisions,C-Call Center - Foreign Language Interpreter and TTY Availability,D-Call Center - Foreign Language Interpreter and TTY Availability,D-Appeals Auto-Forward,D-Appeals Upheld,D-Complaints about the Drug Plan,D-Members Choosing to Leave the Plan,D-Beneficiary Access and Performance Problems,D-Drug Plan Quality Improvement,D-Rating of Drug Plan,C-Improving or Maintaining Mental Health,D-Getting Needed Prescription Drugs,D-MPF Price Accuracy,D-Medication Adherence for Diabetes Medications,D-Medication Adherence for Hypertension (RAS antagonists),D-Medication Adherence for Cholesterol (Statins),D-MTM Program Completion Rate for CMR,C-Improving Bladder Control,C-Medication Reconciliation Post-Discharge,C-Monitoring Physical Activity,C-Adult BMI Assessment,C-Special Needs Plan (SNP) Care Management,C-Care for Older Adults - Medication Review,C-Care for Older Adults - Functional Status Assessment,C-Statin Therapy for Patients with Cardiovascular Disease,D-Statin Use in Persons with Diabetes (SUPD),Adults aged >= 18 years with arthritis who have taken a class to learn how to manage arthritis symptoms,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,Amputation of a lower extremity attributable to diabetes,Arthritis among adults aged >= 18 years,Arthritis among adults aged >= 18 years who are obese,Arthritis among adults aged >= 18 years who have diabetes,Arthritis among adults aged >= 18 years who have heart disease,Awareness of high blood pressure among adults aged >= 18 years,"Cancer of the colon and rectum (colorectal), incidence","Cancer of the colon and rectum (colorectal), mortality","Cancer of the female breast, mortality",Cholesterol screening among adults aged >= 18 years,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,Fair or poor health among adults aged >= 18 years with arthritis,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",Foot examination among adults aged >= 18 years with diagnosed diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,High cholesterol prevalence among adults aged >= 18 years,Hospitalization for acute myocardial infarction,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,Hospitalization for stroke,Hospitalization with diabetes as a listed diagnosis,Incidence of treated end-stage renal disease,Incidence of treated end-stage renal disease attributed to diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease or stroke,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease or stroke,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,"Invasive cancer of the female breast, incidence",Mammography use among women aged 50-74 years,Mortality due to diabetes reported as any listed cause of death,Mortality from cerebrovascular disease (stroke),Mortality from coronary heart disease,Mortality from diseases of the heart,Mortality from heart failure,Mortality from total cardiovascular diseases,Mortality with diabetic ketoacidosis reported as any listed cause of death,Mortality with end-stage renal disease,Osteoporosis-All Females,Osteoporosis-Females 65 and older,Physical inactivity among adults aged >= 18 years with arthritis,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,Prevalence of chronic kidney disease among adults aged >= 18 years,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,Severe joint pain due to arthritis among adults aged >= 18 years who have doctor-diagnosed arthritis,Taking medicine for high blood pressure control among adults aged >= 18 years with high blood pressure,Visits to dentist or dental clinic among adults aged >= 18 years with diagnosed diabetes,Work limitation due to arthritis among adults aged 18-64 years who have doctor-diagnosed arthritis,seasonal influenca vaccine coverage for 65 and older,american_indian_alaska_native,asian,black,hawaiian_pacific_islander,white,population,personal_income,income_per_capita
2020,LA,79.35499721861673,78.33880837166458,97.06801859994118,61.21520565925381,75.96021425623418,96.27755214345956,82.75294736905069,,79.90573478961633,57.56697152222415,8.57245652967108,85.06150445918544,73.97293086019512,76.82246998797724,91.64764958159621,87.38687246909076,89.0694029895384,87.29531411686595,0.10742135863096126,8.67048085032569,,,97.75869882975115,67.60062979019415,94.83090969664772,97.78459065676485,95.04914159234342,1.7687182469192841,86.64092719907212,0.07757112929049936,9.273536873358601,,,84.95930983826226,80.54090841335106,89.94671784404919,99.02809047869542,82.22069317104645,84.69166235193845,82.98387274074192,58.64809501429835,46.97680984310606,81.48110453814084,52.24553333771974,98.65435480880232,65.50575339242293,96.10512540813022,93.84238076268694,81.98833912538954,79.51363162045261,,,,25.3,31.6,46.1,44.5,,,,,,,39.0,71.2,,,,,,,,,,36.0,48.8,69.2,68.0,,82.4,,,,,,,,,,,35.7,29.7,42.3,81.0,81.8,3.5,32.5,12.7,,,,,50.1,,53.8,0.5566,1.4962,31.4257,0.0545,58.9914,4651200.0,236327.0,50810.0
2020,MA,82.41179495241276,81.60331636830487,97.31901788980647,47.6307087078954,83.32564838678107,96.72203881650914,84.8087952239585,,82.130440809537,58.9657620834889,8.39803624882915,83.70089148276969,79.72922439033977,80.23123530297968,90.97027517407167,86.97733301892355,88.01922484885404,86.86696863107285,0.06676364243746193,4.238596548461815,,,99.07943974260334,68.58808714391454,95.23771420577744,94.84840961732947,93.27986091551196,1.2035077799275147,90.53040151137245,0.04768524285753215,7.23484459405715,,,83.6660451668649,82.51087006360248,89.62595940378881,98.92993647461095,84.4676138705488,86.55023563446329,84.41817437727956,48.979112982428845,48.1647671074954,72.53386944181646,55.30060851395521,96.55867345267805,95.41298285385294,97.20349280029747,97.10815446525491,85.44699331246154,80.18913845663315,,47.7,,21.0,27.5,27.5,37.8,,,,,,67.2,22.4,79.9,62.8,67.0,,,,,,,,67.5,52.9,74.8,77.4,,86.5,,,,,,,,,,,23.7,51.0,27.7,79.0,79.8,2.4,28.2,7.7,,,,,60.7,,68.8,0.2079,7.061,6.7391,0.016,71.6959,7022220.0,540855.0,77021.0
2020,MD,82.63627003494207,82.49959869311779,98.05346661775495,44.949012044931656,82.71539640202032,96.89993271015915,85.63416216040925,,87.13258893050948,57.24005585906329,7.499491991640578,83.22890648047989,77.5146277903432,78.50009833808635,89.83526731569803,86.36466220867342,86.79049890189137,86.37865080145541,0.6863610789074722,6.592037098591778,,,95.86067991098957,67.76719091476741,92.3379179066463,96.92768206286098,93.6655643060612,1.9183678236232706,90.84061211487372,0.16635651190021172,9.205187292671262,,,83.10860571018617,82.82340774274118,89.43292264010992,99.06153075243007,83.24926135570804,85.40006638496001,83.27510958065318,39.86455749179642,43.37272113436867,73.64855733886223,54.62767925635125,98.51778316456826,68.64793441915651,95.56236243580338,91.5767149669846,84.07790603300568,78.78381843864999,,,,20.7,27.8,35.3,43.1,,,,,,,21.8,75.0,,,,,,,,,,40.7,59.7,74.0,77.0,,80.7,,,,,,,,,,,23.7,38.4,37.8,78.8,79.0,2.3,27.4,9.1,,,,,58.4,,65.6,0.2917,6.4727,29.4158,0.0376,50.2962,6172680.0,404521.0,65534.0
2020,ME,81.44674639315657,79.43087202621611,97.80702879954377,42.387858617498395,82.06025450057454,96.0663403838788,87.65936076945994,,81.17437027435732,49.038930041853845,8.248942418181045,84.39023808103109,78.26719971358673,80.40440530887454,91.20233904170894,87.04996888665366,88.14070051912405,87.35393349415666,0.07706907264757204,5.207592458611738,,,97.57837724509051,67.65479062553851,91.89242784261654,97.18094258838272,93.45134881012798,1.9379405148712825,92.5522889848775,0.06345320927832558,7.687969666190509,,,84.0318655266697,83.43569705324832,90.24455671447197,98.87295358837545,84.35690270980642,86.6350092284381,84.26017747616322,54.1692744344685,44.83850042194812,70.94356726390603,54.64117972507128,99.1603694088607,79.5887867122897,96.71261049329911,95.94699885942401,81.81104821892157,78.93131555820722,,50.3,,24.2,30.1,35.8,38.6,,,,,,67.4,26.1,79.5,75.0,72.9,,,,,,,,49.1,50.4,76.6,77.3,,82.2,,,,,,,,,,,21.1,73.1,40.7,80.3,80.2,2.6,44.8,8.3,,,,,61.1,,67.9,0.6427,1.112,1.5041,0.0078,91.3042,1362280.0,73192.8,53728.0
2020,MI,81.0459025685318,82.4273195307616,88.86256678071913,55.81029264818298,78.79619285276969,96.65345554388685,87.26114287739382,,79.36609129455657,54.26562024595876,7.91350592677037,84.51445351222432,77.68085845102908,78.0221029179385,89.02693302384013,86.00552327578592,85.43387650043675,86.26792917644056,0.06641351448172976,3.749081089834817,,,96.86343448703093,68.24240212195863,92.94828660666798,94.83934153398266,90.26671156188108,2.5749122618274187,87.82754393266815,0.05473264925412108,6.6851868897536875,,,83.78448687375764,82.26193724420192,90.19749807626819,98.74358081253594,83.43907465869306,86.13353684446518,83.70006491153522,56.70687358413343,46.56589403189781,67.99183432053897,52.44496990647103,98.99026219983084,40.9755987754367,86.71910078636172,80.03619665045922,79.81588051568723,78.91568851847893,,,,26.5,32.2,39.7,49.1,,,,,,,31.5,76.4,,,,,,,,,,45.6,49.5,76.1,71.8,,79.0,,,,,,,,,,,25.5,65.7,43.5,83.4,79.0,2.8,23.4,10.7,,,,,57.7,,65.6,0.4847,3.2801,13.3104,0.0292,74.5644,10067700.0,530809.0,52724.0
2020,MN,77.39501771527915,79.95912942056732,97.41395540674964,37.89565153189543,79.3030853194252,93.7265680820236,87.61442529873902,,84.27817183947046,51.65037405670378,9.071585544845094,84.80487235092916,78.56318981628407,81.11485771712684,91.25321326562995,87.27268900525407,87.96555546740012,87.68226577100744,0.05268205945149158,4.467087697565615,,,94.83476861146207,66.93495264582431,93.30315761188322,97.21925437560546,95.15994315273487,1.1638386214721788,89.49246679548328,0.04378216517420021,7.6560571894174805,,,83.03165916184186,84.14544696472079,90.02891649345126,98.99827207759678,86.40017568358935,88.19965437869949,86.64925245763294,52.2080078003547,43.303900394442856,69.92716316683753,50.88842303374189,96.61428665742392,79.68477043673012,92.47543489336924,91.6577140500279,82.90953434892829,80.70936875517069,,,,19.7,25.8,25.7,43.7,,,,,,,24.8,75.3,,,,,,,,,,49.2,54.8,71.6,74.1,,78.5,,,,,,,,,,,22.5,23.9,38.8,83.2,80.5,2.3,29.6,7.8,,,,,58.7,,66.9,0.9754,5.0577,6.4044,0.0287,78.3426,5707160.0,350785.0,61464.0
2020,MO,75.80278728102795,75.93103511213525,96.55742918156791,44.98346371787728,76.35719467956469,96.54897903310443,84.67944149118205,,79.56536468987456,54.41492093589429,7.829741507152472,84.69439940726241,76.09811499383709,78.87401810685284,90.68690364934871,86.70069953097808,87.15465145794695,87.04234689327293,0.1244985740685816,9.031861011612785,,,98.68302379330031,66.43435774707959,96.9933910056905,98.53289134940788,95.01402517423976,1.9132089899142897,89.33991988888927,0.08014948370147133,9.495709174319678,,,84.12822940520228,81.83094803686942,89.96069359531982,98.86413920562192,83.26417692603233,85.51556601803908,83.63109688315132,53.84606664989651,41.66711846155647,72.79501494376126,49.33944727021359,98.86879149460428,63.969254265527134,94.40683870635758,89.60807883294311,79.92519418405332,78.3777583355606,,54.6,,25.4,31.6,39.5,41.8,,,,,,59.3,32.1,70.1,66.8,61.3,,,,,,,,47.6,42.0,73.7,73.3,,76.0,,,,,,,,,,,33.3,31.3,45.0,86.0,85.0,2.9,40.9,9.5,,,,,53.3,,67.1,0.3045,2.0013,10.8185,0.1265,77.8047,6154480.0,318019.0,51673.0
2020,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,0.2,95.0,0.029999999999999995,6.0,,,82.0,,89.0,99.0,83.0,86.0,83.0,4.0,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,MS,74.49568850043534,74.63132911392405,90.90712092583846,48.44629291453616,73.87964637331726,96.00164088138771,79.47021297970664,,77.12756178420736,57.705009711338825,8.544948429442101,84.5025282968321,71.60302390998594,77.23133916013663,90.32148717433527,86.03128558033622,86.21800281293952,86.09879612885942,0.16300917554082114,12.84774964838256,,,97.29429542562454,68.09305304400242,96.10904326568884,97.35477997722039,93.49161356595991,1.6144283234126984,89.30373007487712,0.078630539021164,11.271883468990422,,,83.04840213477367,82.31932723863103,89.14424976825175,98.9979214367323,82.2687197306385,84.44828566255092,82.43699732517976,46.81934305314572,45.065744089478265,72.30783269707321,51.97315149688568,98.4578645100797,52.610991557689125,91.1852119744922,82.85882144544166,80.71472105016409,78.29635037165562,,38.3,,28.0,34.8,44.9,46.7,,,,,,64.1,33.4,68.8,66.8,65.3,,,,,,,,48.6,47.7,71.0,68.7,,73.5,,,,,,,,,,,31.5,34.7,40.9,79.2,70.9,2.6,38.9,13.2,,,,,59.7,,60.6,0.5697,0.9924,35.9841,0.0654,56.3851,2956870.0,124988.0,42270.0
2020,MT,75.65156231714452,80.14197776477472,97.0,39.00281337179063,74.20926857811585,95.95038033937975,85.71838502047981,,80.69167934464599,51.628531304856644,7.896196606202458,84.83356348741954,74.98275014628437,79.82782913984786,89.6831597425395,86.23480397893505,84.8875599765945,87.94387361029843,0.21460339379754242,14.752322995904038,,,80.16498537156232,69.69966062024575,82.68182562902282,99.87583382094792,95.17022053454068,1.20021916497498,91.10437376390105,0.08912967584271841,12.446630016419489,,,82.77567032198759,82.8160327677004,89.41711678879619,98.99346544262818,83.75519466246008,86.22224233569092,84.27085299784068,47.95544292013085,45.028110005851374,71.04716208308953,51.61343475716794,97.74569923932124,55.0,97.0,96.0,83.46759508484494,78.05995681350936,,,,23.0,30.7,36.5,46.4,,,,,,,29.9,66.6,,,,,,,,,,43.1,56.1,71.0,67.2,,71.6,,,,,,,,,,,26.2,54.5,40.1,81.6,78.6,2.3,39.7,7.8,,,,,54.7,,59.0,5.6375,0.6528,0.5746,0.0727,84.949,1086190.0,57660.2,53085.0
2020,NC,79.92767360658432,79.36491676066638,97.0399540076943,45.400485236617996,77.22605900898141,97.2097718386511,86.22215594549874,,81.81076035926952,56.051796768696626,7.816271219714362,84.66624352518623,77.45843656487209,79.21344309587015,90.56683478822268,87.00386820323322,87.37451698536212,87.11165078297064,0.1012779468742127,6.788886677318559,,,98.24876373569721,68.05913145471922,96.05435713568869,97.53291090854431,94.7336024597052,1.500882672122048,92.3683343899572,0.07325375527680854,8.574785706642995,,,83.90600843381087,81.96713197602016,89.70872634837765,98.99624801628543,83.36724155005368,85.72837071485395,83.43193773761733,55.567727024861554,42.42377407267098,70.26146303597328,53.03019799454707,99.00185212477115,62.99845738386823,95.4243513349339,91.8391534812415,80.61540556874962,78.61981029307313,,,,22.6,28.8,30.6,40.1,,,,,,,25.6,73.7,,,,,,,,,,40.3,49.3,80.5,76.6,,79.9,,,,,,,,,,,25.2,45.4,39.7,84.5,77.5,2.6,30.3,11.1,,,,,61.2,,70.3,1.1874,3.0426,20.533,0.0552,63.5407,10457200.0,533269.0,50996.0
2020,ND,76.87789023645406,78.32902888055143,85.0,30.245877323095716,79.7375447168659,94.36580577611029,88.52408166826629,,83.73012826105925,43.414579879591656,8.85478217325989,85.16089346479365,78.69553267603176,81.46898176424396,91.65971555710671,87.02918593490969,87.6483727423436,87.02373265858128,0.042252421254689816,3.778291597591833,,,98.56290899572463,65.46287409475613,81.85838932030364,98.92365305629379,92.48204532117546,0.8514034024702867,91.30503845257516,0.04141347005360055,9.268428709990301,,,82.35503146119785,83.18004537125906,89.54095440599092,99.00135048291406,84.49389885807504,86.81825544591324,84.94054179854776,44.03569167752746,41.63646278684234,76.53805708562844,48.13310356862403,97.35446296134718,75.0,98.0,100.0,81.83450175262894,78.9752412025169,,52.3,,21.3,28.4,33.7,63.6,,,,,,67.3,22.2,70.3,77.2,75.1,,,,,,,,34.0,56.0,69.3,74.9,,78.5,,,,,,,,,,,28.5,26.4,42.2,79.5,78.4,2.7,43.2,9.4,,,,,69.0,,64.4,4.7492,1.7187,3.1566,0.0934,82.7425,778962.0,47089.3,60451.0
2020,NE,72.70842772995016,74.0330974915005,96.06474185004741,43.53134251512421,73.32239272259487,96.76195901865295,83.91127446476156,,80.22501699524133,53.697357487119824,7.761391835009099,84.62271432509418,75.82194247909584,78.50441973720481,90.43862905448866,86.4530919783148,86.50732334834144,87.67819535054673,0.13774657723054307,10.63300560507213,,,99.36965591309017,67.85289896977875,98.77394770539883,98.38155840383429,94.70457607004828,1.1669150211847472,90.37937729848353,0.06292513390358942,11.387925886473313,,,82.8371402183778,81.51271177365118,89.4323416641012,99.00093451544166,83.50189344815064,85.76388761417552,83.95355964261914,45.147345780743095,42.04800980555094,68.4217965920997,47.31703922220375,98.56758246806946,64.19612202857797,93.98332406892717,90.3001013635026,79.99353000407052,78.02958088754635,,,,20.8,25.4,31.4,39.3,,,,,,,22.4,70.5,,,,,,,,,,61.5,58.8,75.6,76.7,,76.2,,,,,,,,,,,25.3,19.9,47.8,85.7,81.5,2.4,24.3,9.0,,,,,65.8,,69.1,0.9263,2.4856,4.4962,0.0358,79.4884,1961460.0,111545.0,56869.0
2020,NH,78.15348491879351,75.71311368909512,97.38119330076762,43.28290336685615,75.49440371229699,95.78437122969838,81.93809744779583,,81.83196565076945,52.333383166392586,8.575721577726219,84.13993123037824,78.2215577814322,79.45019808641052,90.4457131110779,86.40674988787562,85.78012408431753,86.90764688294215,0.17460399071925753,8.208352668213458,,,97.27680975588045,69.56824627019029,94.14967621336538,96.59139241420397,91.76578498096133,2.846063032352149,90.4104598821291,0.0814477191874344,9.39737547016604,,,83.01542224810716,83.97174386585014,89.32778567268491,98.69319974240034,83.36826925756323,85.61513203726581,83.56393798939243,42.31993292830203,43.65824487965316,63.806552204176334,53.462143851508124,97.74945707656613,72.89776692254013,96.21161898115841,95.1364270760642,82.69158236658933,78.01523328286534,,,,21.4,29.6,35.4,33.5,,,,,,,22.2,75.6,,,,,,,,,,31.2,59.3,74.0,76.4,,77.0,,,,,,,,,,,27.3,20.1,57.9,76.3,80.1,1.6,28.6,7.5,,,,,63.0,,70.1,0.1342,2.406,1.7122,0.0232,89.0224,1377850.0,91673.1,66534.0
2020,NJ,76.30780460883238,74.33867524705049,88.96741858643347,46.29245971974987,76.34807618214572,96.95525912967418,84.97013110076745,,79.70885735139763,58.67676241962292,7.746272635448231,82.99464012893911,76.69889654651378,77.31574761177241,89.24857713681313,85.74565586018166,86.61021313567147,85.63657597837583,0.15139953974154716,7.888371705559547,,,98.94576873923431,68.19648773095278,96.0871063980749,98.12674983019399,94.03578639502814,0.8810860485749943,91.2688232306689,0.07867813982798189,8.766366513335525,,,83.75717568009445,83.16674021565281,89.52661997181525,98.93574016262494,83.3005799568639,85.66915119994806,83.09407203295078,47.69812827906343,44.12503814883204,61.9897014567909,53.36904397446711,97.96809846615226,68.5103090247023,87.15318699940848,76.76275359306806,80.06212401424415,78.25931285210379,,,,18.3,24.2,27.5,29.9,,,,,,,23.0,69.9,,,,,,,,,,56.5,52.0,65.2,67.5,,78.5,,,,,,,,,,,22.3,30.8,29.2,72.5,68.6,2.3,18.6,8.6,,,,,55.8,,63.5,0.4987,9.8417,12.8822,0.0286,56.6621,9279740.0,652499.0,70314.0
2020,NM,76.09630944658768,74.806827473426,95.11346040479465,43.169568333345396,76.89809564001794,96.6846662094796,83.5944926542347,,80.54788993343855,55.23990986992592,7.541680953762562,81.23525222946893,78.29863767045605,76.89224672276,89.71817714240498,85.50681485425262,85.71926515970775,85.88780779981366,0.15091195632105084,8.161395827288793,,,92.13986023339018,70.13875660467988,91.0293977998462,98.60418769084528,94.23124227613494,1.174469697715394,86.84661131719955,0.09847289347363171,8.824939850095546,,,83.06873176309772,80.75219927262746,89.11465020821137,98.97582122359262,82.70037633826477,85.32624623087548,83.24975802138599,54.58834429568295,43.95124782356355,62.491269485400785,53.51751049810522,98.01280563395142,64.78362153664767,94.41530752603654,88.8940361564158,79.44360118026488,77.69171432414963,,,,23.0,25.7,33.9,42.4,,,,,,,27.1,65.9,,,,,,,,,,42.6,53.3,72.0,76.5,,74.2,,,,,,,,,,,26.7,20.8,33.4,80.5,80.0,2.5,24.2,11.1,,,,,55.1,,60.6,9.1655,1.4365,1.8683,0.0515,48.5342,2117570.0,97603.5,46092.0
2020,NV,76.47221472957774,78.61476214953508,97.31974901351963,48.989981703278815,79.13901541562123,97.54386759564149,87.01586857279543,,77.96544844749579,53.937472326695136,7.659370244644738,82.14268992157322,76.77236384734006,77.2825501682028,90.09009664663162,85.70349994147256,86.53491544055902,85.74091679432436,0.13887164166950822,8.148104982976147,,,95.4848210332385,68.8629796070009,94.06254803067856,97.92460646651975,96.38548165975696,1.5110294295261484,92.5287967130185,0.09487067380597713,9.542031186380994,,,83.76348855194269,82.57550804370729,89.35561328012373,98.88114731548424,82.8107563359,85.85614293114045,83.80597371436853,56.666440933032355,41.85179323015538,71.86285746275873,53.445745054430525,98.92127803592058,59.49727341866373,97.16394980270393,96.27881816417622,80.8096789133234,78.64613431598045,,,,22.7,29.1,29.4,35.8,,,,,,,33.6,69.6,,,,,,,,,,47.7,44.3,75.1,58.9,,76.2,,,,,,,,,,,26.5,,28.4,87.3,67.1,3.0,32.2,9.9,,,,,45.2,,58.6,1.6881,8.1917,9.2333,0.6416,50.9122,3114070.0,168587.0,54137.0
2020,NY,77.35782410032351,74.76096152398313,93.20066096341694,44.23091688940358,79.09106881229975,96.47825617675689,83.8952110550557,,80.91194433862009,60.64533247512685,8.8026069535195,82.60771222565783,75.18474896042682,76.5059057877609,89.49054620111886,85.42712052248373,85.41771524344921,85.36120595923606,0.11444308421256365,8.829765733099913,,,98.36755868486642,68.9333524776448,94.49417369321323,95.37812874423219,94.1474453431416,2.496222947855434,91.14684332699674,0.0799847435843433,9.105146926727757,,,83.2076361117018,82.53538022001744,89.45899462380112,98.91279789027098,83.24406140703236,85.47169827247397,82.56559527459304,51.75715449775403,45.086132971919774,61.839301659881905,54.1967063998758,97.81476825044024,69.23610023376845,90.77483876815383,86.12650477246265,81.61372242190546,79.3606205575602,,,,18.7,26.5,28.2,37.1,,,,,,,26.1,75.2,,,,,,,,,,39.1,52.4,69.8,70.8,,81.7,,,,,,,,,,,31.8,31.8,39.2,77.5,68.7,2.6,28.1,9.1,,,,,55.8,,61.8,0.5511,8.8139,14.2927,0.0503,56.4876,20154900.0,1440050.0,71449.0
2020,OH,76.059717291277,77.14297007570639,97.97609304768388,43.70271603065018,75.38284165430244,96.04158849683989,85.32447818649334,,80.68432388896507,54.18635930312024,7.141436347733773,84.8550394952177,77.95865644159278,79.95186165050366,90.16149885139109,87.3615743929578,87.13716555547096,87.16946019466259,0.11629539551712229,7.350612208131462,,,97.38274053657891,67.4027692927577,95.93080695621853,98.05108763991122,92.91098539886401,1.3656278339488443,91.71999499512823,0.08089533328891414,8.47726014165638,,,83.51794391962264,83.59021545598588,89.6126856630204,98.60363372781096,83.34788134796469,85.64097183719166,83.48860594683131,53.52652987793908,42.36452788925122,70.39468134531432,51.24138531264304,98.37253696826939,63.344847015391515,96.3936501380571,92.99647654813897,79.92280152063147,78.15073660758526,,60.7,,25.3,31.0,39.5,45.2,,,,,,62.8,28.1,71.8,69.7,68.5,,,,,,,,42.1,55.0,70.7,71.1,,77.4,,,,,,,,,,,29.2,48.3,51.1,81.7,78.9,3.1,31.6,11.0,,,,,57.4,,61.7,0.185,2.3422,11.5595,0.0334,78.0619,11790600.0,627231.0,53198.0
2020,OK,75.85240281688202,77.40377374076701,96.45947778908105,50.1916832737768,73.42597424053639,96.0895179221709,83.13884089297638,,79.55006987134036,54.73117266772274,8.498681737765631,84.4325414581426,76.89745090075516,79.36693812083956,91.06413335620746,86.7407601175766,87.28374648061845,86.74027136238787,0.12257752965229546,9.123606875615247,,,97.25114224105432,66.796248042043,94.66529698267412,97.42905627944617,95.39223501623856,1.4854234817057448,91.0006916579065,0.06582248511097981,9.663042527526846,,,82.94976218117638,81.61690650114916,89.4851433176199,98.92805006485823,82.50159296779341,85.05389804914878,83.22741664434108,42.30078261363729,41.37349973598207,71.35618550668768,48.40820025402806,98.62799534649989,58.59565954560868,95.27656832824687,91.8637504238725,78.45052902586272,77.36647466653677,,,,24.1,30.0,37.8,56.3,,,,,,,33.3,63.5,,,,,,,,,,49.2,49.3,73.4,74.7,,71.2,,,,,,,,,,,33.6,41.8,35.0,89.0,83.0,3.6,32.3,11.9,,,,,48.4,,65.3,7.6459,2.211,7.0736,0.112,67.0,3962030.0,198552.0,50114.0
2020,OR,78.5843625318541,80.06934026615872,96.15898503420608,56.98953333619542,82.87331462843316,95.58455043887874,86.74478364951479,,83.50590861207588,54.09406397401861,7.783757625678911,83.23432224141042,78.16118514318117,80.20330437920458,90.52620634157613,86.50199242209449,85.72342191406553,85.87573265974173,0.10196648562382556,5.722788231357306,,,98.24440515796125,69.54949162140596,93.78683717116431,95.72099316223591,93.71696412760252,4.659076588579506,89.08993726097397,0.08079895478900677,7.911966003557989,,,83.73014517896274,81.17614095600916,90.56917580043395,98.9959757240678,84.30116562425081,86.75681211933613,85.26974596613893,60.80729798960812,47.9627806273681,71.53413472676259,54.674856495662695,98.23907951298618,74.79449589059705,96.32283066724604,88.85587970775777,82.5734278874617,79.41095310494259,,,,20.6,26.4,30.1,40.9,,,,,,,28.2,72.6,,,,,,,,,,36.9,50.7,62.3,67.4,,78.7,,,,,,,,,,,25.2,34.1,44.3,84.7,76.8,2.0,34.3,8.4,,,,,68.0,,66.0,1.2177,4.6104,1.7901,0.3038,76.0206,4241540.0,238847.0,56311.0
2020,PA,75.63130339056153,74.90953078975157,92.66105495990907,43.22502752202647,77.27098038125938,96.18010389457011,85.05520462818875,,78.58001206064633,57.859681296600506,7.736757871116545,84.51535209079276,76.69249905293276,79.71598282884182,91.16304307977536,87.06615130769462,87.28017652984092,87.19287613408028,0.08123183321291613,7.170461255766131,,,97.88164417150136,68.06491735767155,95.91699122919294,97.48631387177329,93.45839707141441,1.9609167425632363,88.92517702418175,0.0641921921129165,8.517389439309238,,,84.0487507291936,82.90162832517113,90.37446630619384,98.84870919087058,83.88314552142408,85.98294974244696,83.82699930145814,55.583666466508355,45.07432339247339,74.99246582004113,48.41014474378925,98.50583212916133,56.44130436201955,94.23963793878697,83.27347854136586,79.89951898914683,78.63300931971199,,,,24.6,31.6,30.1,49.2,,,,,,,24.9,75.6,,,,,,,,,,49.4,64.7,75.4,71.6,,80.6,,,,,,,,,,,27.7,23.3,49.4,88.7,80.4,2.6,34.8,9.7,,,,,62.1,,67.9,0.2089,3.4508,10.5554,0.0171,75.8356,12989600.0,788725.0,60720.0
